state,name,age,pop10,pop11,pop12,pop13,pop14,property
9,Connecticut,28,42821,43118,42811,44485,44882,30
10,Delaware,28,11440,11402,11323,11774,12188,30
11,District of Columbia,28,13776,14743,15336,16117,16063,30
12,Florida,28,233785,236697,237772,248291,249414,30
13,Georgia,28,133650,132705,130305,134403,134365,30
15,Hawaii,28,17699,18257,18182,19032,19523,30
16,Idaho,28,21201,21016,20570,21041,20852,30
17,Illinois,28,182362,181069,176810,181464,177289,30
18,Indiana,28,83962,83376,81602,83848,83462,30
19,Iowa,28,39674,39214,38776,39831,38055,30
20,Kansas,28,38780,38778,38166,38392,37755,30
21,Kentucky,28,56292,56014,54113,54591,54192,30
22,Louisiana,28,65356,66107,65738,67728,66413,30
23,Maine,28,14528,14436,14485,15169,15525,30
24,Maryland,28,78140,79121,78948,82571,82545,30
25,Massachusetts,28,87943,89211,90382,95773,96574,30
26,Michigan,28,117719,116587,114132,118922,118969,30
27,Minnesota,28,75350,74855,73596,76095,74430,30
28,Mississippi,28,39348,38984,37581,38813,37685,30
29,Missouri,28,80088,80383,77675,80143,80095,30
30,Montana,28,12664,12814,12521,12664,12267,30
31,Nebraska,28,25666,25678,25061,25676,24987,30
32,Nevada,28,39467,38880,37993,39539,39669,30
33,New Hampshire,28,14640,14627,14418,15138,16152,30
34,New Jersey,28,111332,111443,110399,114564,114840,30
35,New Mexico,28,27643,27743,27386,28049,27355,30
36,New York,28,274720,277687,276841,292289,290449,30
37,North Carolina,28,122100,122290,118719,123536,123741,30
38,North Dakota,28,9526,9744,9851,10448,10790,30
39,Ohio,28,143777,142195,139375,146719,146516,30
40,Oklahoma,28,52402,53006,51703,53267,51905,30
41,Oregon,28,53800,53475,52532,53220,53240,30
42,Pennsylvania,28,156330,158060,156644,164393,166626,30
44,Rhode Island,28,13026,12960,13014,13544,13721,30
45,South Carolina,28,59269,59121,58168,59789,60033,30
46,South Dakota,28,10935,10900,11027,11306,10872,30
47,Tennessee,28,83273,83007,81020,83796,83423,30
48,Texas,28,369329,373316,370001,384124,387271,30
49,Utah,28,45836,44974,43214,43480,41026,30
50,Vermont,28,7006,7099,6942,7181,7014,30
51,Virginia,28,109210,109919,109069,113306,113831,30
53,Washington,28,95800,95874,95153,99146,99124,30
54,West Virginia,28,21885,21766,20894,21055,21112,30
55,Wisconsin,28,74668,74079,72489,74795,72777,30
56,Wyoming,28,8129,8000,8184,8294,8066,30
0,United States,29,4163097,4218005,4229272,4179978,4337242,30
1,Alabama,29,61778,61274,61317,59656,61712,30
2,Alaska,29,9709,10256,10755,10816,11170,30
3,Arizona,29,87554,87938,87508,85936,88872,30
5,Arkansas,29,38489,38385,38267,37587,37978,30
6,California,29,539076,550325,551719,548610,571007,30
8,Colorado,29,73651,75323,76376,75736,79407,30
9,Connecticut,29,42025,43328,43308,43095,44644,30
10,Delaware,29,11375,11443,11517,11436,11985,30
11,District of Columbia,29,13262,14298,14998,15558,16121,30
12,Florida,29,229151,237006,239481,240221,251360,30
13,Georgia,29,134359,133787,133422,130213,135172,30
15,Hawaii,29,17274,18047,18574,18554,19250,30
16,Idaho,29,21099,21238,20995,20697,21226,30
17,Illinois,29,181258,181800,180199,176388,180655,30
18,Indiana,29,85121,84223,83676,82190,84120,30
19,Iowa,29,39385,39795,39434,38934,39955,30
20,Kansas,29,38401,38787,38765,38038,38283,30
21,Kentucky,29,57274,56282,55966,54326,54400,30
22,Louisiana,29,64685,65691,66121,65876,67490,30
23,Maine,29,14493,14594,14606,14596,15359,30
24,Maryland,29,77181,79048,80098,79456,82988,30
25,Massachusetts,29,85578,88425,89908,90791,95759,30
26,Michigan,29,118248,117418,116917,114554,119316,30
27,Minnesota,29,74948,75895,75400,74221,76764,30
28,Mississippi,29,39583,39283,38696,37429,38489,30
29,Missouri,29,79864,79980,80179,77971,80328,30
30,Montana,29,12382,12763,12921,12701,12835,30
31,Nebraska,29,25344,25590,25745,25154,25729,30
32,Nevada,29,39184,39211,39226,38344,40291,30
33,New Hampshire,29,14656,14751,14708,14656,15355,30
34,New Jersey,29,111677,112640,112637,111720,115702,30
35,New Mexico,29,27095,27766,27726,27358,27895,30
36,New York,29,269639,275550,278040,277349,291785,30
37,North Carolina,29,122103,123056,122624,119904,124449,30
38,North Dakota,29,9047,9646,9977,10251,10627,30
39,Ohio,29,144695,143722,142030,139942,147370,30
40,Oklahoma,29,51276,52559,53279,52037,53330,30
41,Oregon,29,53582,54179,53839,52978,54098,30
42,Pennsylvania,29,154325,157385,158878,157091,164656,30
44,Rhode Island,29,12976,13029,13030,13114,13555,30
45,South Carolina,29,59157,59189,59176,58492,60181,30
46,South Dakota,29,10931,11074,11013,11130,11361,30
47,Tennessee,29,83330,83300,83550,81439,84388,30
48,Texas,29,367038,374068,378311,374991,390032,30
49,Utah,29,45608,45755,44781,43222,43465,30
50,Vermont,29,7058,7138,7119,7055,7285,30
51,Virginia,29,107754,110391,111121,110057,113842,30
53,Washington,29,94831,96596,97136,96342,100950,30
54,West Virginia,29,22290,22010,21978,21015,21037,30
55,Wisconsin,29,74374,74642,74126,72555,74928,30
56,Wyoming,29,7924,8126,8099,8196,8286,30
0,United States,30,4260939,4183349,4239152,4253262,4204555,30
1,Alabama,30,63348,61735,61234,61286,59781,30
2,Alaska,30,9957,9965,10404,10837,10962,30
3,Arizona,30,89724,87381,88168,87832,86418,30
5,Arkansas,30,39505,38573,38503,38255,37461,30
6,California,30,552315,541720,553525,555619,553933,30
8,Colorado,30,75387,74702,76335,77551,77137,30
9,Connecticut,30,43410,42398,43469,43446,43171,30
10,Delaware,30,11636,11499,11566,11629,11464,30
11,District of Columbia,30,13170,13563,14531,15121,15529,30
12,Florida,30,234599,232476,239790,241933,243820,30
13,Georgia,30,138746,134674,134421,133601,131026,30
15,Hawaii,30,18005,17665,18445,19021,18868,30
16,Idaho,30,21496,21133,21341,21157,20836,30
17,Illinois,30,186087,180240,180701,179097,175323,30
18,Indiana,30,87082,85153,84018,83959,82035,30
19,Iowa,30,40614,39585,39852,39680,39245,30
20,Kansas,30,38710,38203,38704,38577,37843,30
21,Kentucky,30,58940,57490,56289,56211,54423,30
22,Louisiana,30,64770,64842,65696,66169,65688,30
23,Maine,30,14741,14682,14658,14691,14711,30
24,Maryland,30,78992,78235,79980,80827,79955,30
25,Massachusetts,30,86868,86033,89071,90569,91228,30
26,Michigan,30,120954,118086,117534,117250,114941,30
27,Minnesota,30,75322,75226,76180,76037,74509,30
28,Mississippi,30,40280,39428,39098,38677,37086,30
29,Missouri,30,81036,79644,80051,80314,77905,30
30,Montana,30,12603,12505,12862,13095,12806,30
31,Nebraska,30,25511,25337,25850,25784,25152,30
32,Nevada,30,40474,38812,39473,39581,38802,30
33,New Hampshire,30,14975,14733,14876,14882,14937,30
34,New Jersey,30,116700,112890,113573,114060,112911,30
35,New Mexico,30,27673,27106,27827,27554,27311,30
36,New York,30,278724,269791,275381,278209,276351,30
37,North Carolina,30,126083,122676,123291,123350,120332,30
38,North Dakota,30,8988,9148,9831,10263,10342,30
39,Ohio,30,147863,144312,143312,142323,140126,30
40,Oklahoma,30,52582,51424,52792,53697,52107,30
41,Oregon,30,55032,53944,54773,54320,53844,30
42,Pennsylvania,30,156572,155269,158254,159328,157334,30
44,Rhode Island,30,13175,12952,13049,12990,13131,30
45,South Carolina,30,60406,59047,59446,59711,59089,30
46,South Dakota,30,11076,10893,11112,11024,11078,30
47,Tennessee,30,85736,83605,83781,84172,81954,30
48,Texas,30,373275,372164,378723,383025,380823,30
49,Utah,30,46331,45524,45628,44876,43143,30
50,Vermont,30,7284,7126,7141,7179,7091,30
51,Virginia,30,110081,109282,111659,111880,110469,30
53,Washington,30,96519,95852,98111,98526,98160,30
54,West Virginia,30,23516,22341,21992,21849,21060,30
55,Wisconsin,30,76028,74346,74619,74086,72668,30
56,Wyoming,30,8038,7939,8232,8152,8236,30
0,United States,31,4002904,4278747,4202021,4259974,4274545,40
1,Alabama,31,59619,63189,61650,61134,61262,40
2,Alaska,31,9011,10014,9989,10391,10764,40
3,Arizona,31,83252,89589,87480,88271,88150,40
5,Arkansas,31,36823,39634,38550,38364,38161,40
6,California,31,511906,554104,543461,556337,558818,40
8,Colorado,31,70668,76099,75500,77289,78545,40
9,Connecticut,31,41115,43856,42552,43681,43681,40
10,Delaware,31,10950,11809,11636,11646,11760,40
11,District of Columbia,31,11777,13445,13651,14541,14861,40
12,Florida,31,220094,237676,235584,242314,245149,40
13,Georgia,31,131697,139196,135314,134422,134375,40
15,Hawaii,31,16603,18161,17764,18551,18968,40
16,Idaho,31,20634,21571,21028,21551,21326,40
17,Illinois,31,174586,185094,179659,179998,177961,40
18,Indiana,31,82317,86943,84905,84206,84134,40
19,Iowa,31,38042,40706,39790,40032,40036,40
20,Kansas,31,36061,38810,38296,38731,38650,40
21,Kentucky,31,56145,58888,57327,56122,55998,40
22,Louisiana,31,60141,65010,64865,65749,65962,40
23,Maine,31,14426,14866,14816,14799,14817,40
24,Maryland,31,74208,79848,78980,80697,81170,40
25,Massachusetts,31,82307,87397,86306,89488,90606,40
26,Michigan,31,115841,120739,118284,117960,117770,40
27,Minnesota,31,70874,75566,75632,76731,76460,40
28,Mississippi,31,37682,40203,39352,38919,38401,40
29,Missouri,31,75633,80900,79492,80103,80303,40
30,Montana,31,11881,12700,12567,12969,13178,40
31,Nebraska,31,23496,25553,25374,25918,25812,40
32,Nevada,31,37905,40239,39006,39664,39986,40
33,New Hampshire,31,14288,15069,14825,15020,15114,40
34,New Jersey,31,110871,117547,113552,114305,114761,40
35,New Mexico,31,25606,27666,27027,27722,27409,40
36,New York,31,259065,279039,268828,275247,277091,40
37,North Carolina,31,121001,126861,123052,123977,123945,40
38,North Dakota,31,8355,9103,9376,10213,10414,40
39,Ohio,31,140379,147929,144327,143922,142735,40
40,Oklahoma,31,48440,52605,51707,53287,53858,40
41,Oregon,31,51858,55323,54493,55101,54980,40
42,Pennsylvania,31,148430,157355,156229,158453,159859,40
44,Rhode Island,31,12336,13123,12851,12978,13015,40
45,South Carolina,31,57628,60320,59153,59992,60071,40
46,South Dakota,31,10200,11084,11027,11192,11055,40
47,Tennessee,31,81840,85759,83994,84230,84740,40
48,Texas,31,350561,378325,377480,384023,389627,40
49,Utah,31,44228,46179,45559,45651,44951,40
50,Vermont,31,6824,7339,7174,7187,7191,40
51,Virginia,31,103346,111234,110478,112812,112367,40
53,Washington,31,90740,97374,97140,99127,100048,40
54,West Virginia,31,22417,23572,22422,21964,21844,40
55,Wisconsin,31,71249,76161,74378,74714,74292,40
56,Wyoming,31,7548,7975,8139,8279,8114,40
0,United States,32,3931512,4018775,4295361,4221130,4279181,40
1,Alabama,32,58808,59583,63057,61713,61136,40
2,Alaska,32,8831,9060,10065,9938,10436,40
3,Arizona,32,81679,83610,90003,88065,89086,40
5,Arkansas,32,36441,36944,39600,38578,38417,40
6,California,32,503950,513379,556314,545859,559397,40
8,Colorado,32,69798,71443,77035,76659,78827,40
9,Connecticut,32,40581,41537,44242,42794,43872,40
10,Delaware,32,10705,10902,11863,11620,11621,40
11,District of Columbia,32,10983,11931,13514,13658,14383,40
12,Florida,32,218663,223780,241421,238164,246114,40
13,Georgia,32,129759,132032,139720,135311,134954,40
15,Hawaii,32,16293,16839,18380,18025,18655,40
16,Idaho,32,20269,20644,21689,21307,21813,40
17,Illinois,32,170674,173610,184152,178811,178780,40
18,Indiana,32,81038,82478,87076,85425,84409,40
19,Iowa,32,36947,38140,40836,39956,40219,40
20,Kansas,32,35000,35930,38829,38228,38919,40
21,Kentucky,32,55342,55892,58467,57232,55809,40
22,Louisiana,32,58493,60341,65212,64886,65743,40
23,Maine,32,14346,14555,14839,14959,14899,40
24,Maryland,32,72653,75049,80774,79710,81291,40
25,Massachusetts,32,80002,82725,87514,86729,89320,40
26,Michigan,32,114179,115537,120962,118474,118219,40
27,Minnesota,32,68317,71054,75923,76073,77128,40
28,Mississippi,32,37012,37506,40218,39217,38670,40
29,Missouri,32,73562,75511,80579,79551,79939,40
30,Montana,32,11844,11908,12785,12756,13114,40
31,Nebraska,32,22978,23561,25553,25502,25938,40
32,Nevada,32,37243,37782,40290,39046,40288,40
33,New Hampshire,32,14210,14307,15267,14949,15254,40
34,New Jersey,32,110348,111785,118545,114460,115096,40
35,New Mexico,32,24697,25601,27492,26809,27413,40
36,New York,32,253141,259474,278264,268035,274014,40
37,North Carolina,32,121535,121647,127134,123832,124902,40
38,North Dakota,32,8012,8512,9270,9699,10375,40
39,Ohio,32,137019,140083,147651,144571,144099,40
40,Oklahoma,32,46733,48480,52778,51993,53256,40
41,Oregon,32,51749,52103,55798,54953,55691,40
42,Pennsylvania,32,145258,148792,157656,156281,158480,40
44,Rhode Island,32,12066,12359,13079,12887,13079,40
45,South Carolina,32,56481,57423,60352,59395,60241,40
46,South Dakota,32,9609,10139,11040,11023,11142,40
47,Tennessee,32,80339,81744,85985,84229,84421,40
48,Texas,32,344655,354301,381828,381875,388740,40
49,Utah,32,43664,44230,46251,45712,45679,40
50,Vermont,32,6828,6881,7346,7213,7171,40
51,Virginia,32,101404,104859,112517,111678,113407,40
53,Washington,32,88537,91483,98307,98103,100495,40
54,West Virginia,32,22435,22542,23720,22461,21999,40
55,Wisconsin,32,69300,71218,76082,74574,74674,40
56,Wyoming,32,7102,7549,8087,8152,8157,40
0,United States,33,3899866,3946022,4033119,4312243,4238291,40
1,Alabama,33,58629,58865,59595,63156,61704,40
2,Alaska,33,8630,8938,9118,10074,9948,40
3,Arizona,33,81260,81509,83433,89715,88203,40
5,Arkansas,33,36018,36402,36999,39567,38506,40
6,California,33,502324,505296,514977,558770,548096,40
8,Colorado,33,68737,70522,72268,78126,77595,40
9,Connecticut,33,40705,40998,41897,44629,42952,40
10,Delaware,33,10384,10775,10966,11892,11660,40
11,District of Columbia,33,10365,11043,11972,13520,13276,40
12,Florida,33,218461,221635,226617,243647,241479,40
13,Georgia,33,129301,129960,132356,139780,135951,40
15,Hawaii,33,16143,16483,17001,18594,18229,40
16,Idaho,33,20217,20262,20753,21716,21539,40
17,Illinois,33,169737,170076,172950,183616,177801,40
18,Indiana,33,80310,80920,82331,87232,85288,40
19,Iowa,33,36002,36989,38253,40966,40042,40
20,Kansas,33,34864,34893,36156,38815,38464,40
21,Kentucky,33,55153,55401,55733,58347,57057,40
22,Louisiana,33,57185,58287,60045,64892,64469,40
23,Maine,33,14123,14450,14605,15003,15065,40
24,Maryland,33,71733,73218,75561,81262,80107,40
25,Massachusetts,33,78570,80604,83235,87971,87083,40
26,Michigan,33,113075,113838,115497,121242,118737,40
27,Minnesota,33,66287,68404,71127,76119,76287,40
28,Mississippi,33,36877,36790,37447,40100,38944,40
29,Missouri,33,72665,73436,75370,80691,79715,40
30,Montana,33,11491,11883,11981,12925,12830,40
31,Nebraska,33,22500,23063,23589,25705,25536,40
32,Nevada,33,37348,37015,37959,40530,39600,40
33,New Hampshire,33,13949,14254,14488,15356,15188,40
34,New Jersey,33,110288,111237,112598,119297,115006,40
35,New Mexico,33,24700,24770,25562,27446,26696,40
36,New York,33,249502,252773,258173,277535,265920,40
37,North Carolina,33,121461,122257,122016,127764,124784,40
38,North Dakota,33,7683,8127,8665,9532,9802,40
39,Ohio,33,135216,136845,139777,147874,145030,40
40,Oklahoma,33,46396,46804,48549,53049,52080,40
41,Oregon,33,51340,52021,52315,56145,55591,40
42,Pennsylvania,33,142942,145969,149203,157843,156312,40
44,Rhode Island,33,11790,11995,12355,13049,12891,40
45,South Carolina,33,56073,56649,57701,60905,60013,40
46,South Dakota,33,9614,9737,10215,11187,11074,40
47,Tennessee,33,79971,80601,82123,86275,84785,40
48,Texas,33,344712,349115,358491,386282,387440,40
49,Utah,33,42639,43527,44286,46420,45676,40
50,Vermont,33,6673,6833,6861,7369,7201,40
51,Virginia,33,100247,102320,106027,113235,112255,40
53,Washington,33,88321,89160,92598,99144,99291,40
54,West Virginia,33,22208,22415,22436,23609,22250,40
55,Wisconsin,33,68145,69462,71267,76201,74657,40
56,Wyoming,33,6902,7196,7622,8124,8186,40
0,United States,34,3791117,3912522,3958877,4047572,4327332,40
1,Alabama,34,56557,58484,58965,59532,63213,40
2,Alaska,34,8244,8680,8981,9039,9993,40
3,Arizona,34,79416,81157,81940,83729,90222,40
5,Arkansas,34,34889,36128,36260,36884,39502,40
6,California,34,493506,503754,506820,516512,561031,40
8,Colorado,34,66673,68975,71024,72745,78905,40
9,Connecticut,34,40040,40946,41324,42168,44649,40
10,Delaware,34,10007,10415,10751,10953,11970,40
11,District of Columbia,34,9432,10307,10981,11861,13372,40
12,Florida,34,213948,221696,224546,228849,246773,40
13,Georgia,34,126349,129642,130515,132646,140528,40
15,Hawaii,34,15471,16322,16610,17107,18629,40
16,Idaho,34,19322,20282,20277,20921,21916,40
17,Illinois,34,164384,169019,169097,172316,182567,40
18,Indiana,34,78051,80487,81018,82604,87587,40
19,Iowa,34,34339,36052,37078,38337,41105,40
20,Kansas,34,33488,34813,34882,36088,38918,40
21,Kentucky,34,53244,55160,55314,55731,58367,40
22,Louisiana,34,54364,57362,58347,60079,65046,40
23,Maine,34,13909,14109,14452,14596,15028,40
24,Maryland,34,69527,72417,74125,76194,81675,40
25,Massachusetts,34,76934,78981,80909,83600,88198,40
26,Michigan,34,110282,112887,113784,115775,121506,40
27,Minnesota,34,63844,66439,68635,71509,76390,40
28,Mississippi,34,35373,36777,36653,37267,39943,40
29,Missouri,34,69224,72469,73137,75227,80522,40
30,Montana,34,10853,11515,11928,12054,13001,40
31,Nebraska,34,21568,22508,23072,23593,25715,40
32,Nevada,34,36034,37059,36971,38055,40550,40
33,New Hampshire,34,13879,13946,14304,14529,15441,40
34,New Jersey,34,108922,111015,111897,113268,119898,40
35,New Mexico,34,24087,24552,24515,25320,27160,40
36,New York,34,241065,249544,251756,257451,276159,40
37,North Carolina,34,117831,121816,122503,122188,128297,40
38,North Dakota,34,7290,7764,8385,8948,9713,40
39,Ohio,34,131542,134875,136495,139919,147802,40
40,Oklahoma,34,44758,46499,47022,48806,53097,40
41,Oregon,34,49638,51533,52136,52666,56634,40
42,Pennsylvania,34,139015,143614,146559,149649,158056,40
44,Rhode Island,34,11440,11742,12012,12364,13093,40
45,South Carolina,34,53616,55905,56957,58100,61183,40
46,South Dakota,34,9233,9647,9720,10328,11158,40
47,Tennessee,34,77045,80146,81044,82497,86560,40
48,Texas,34,339822,348019,352318,362355,390961,40
49,Utah,34,39680,42574,43439,44368,46320,40
50,Vermont,34,6477,6711,6797,6911,7378,40
51,Virginia,34,96760,101397,103413,107080,113678,40
53,Washington,34,85602,88702,89877,93218,99990,40
54,West Virginia,34,21646,22488,22611,22604,23647,40
55,Wisconsin,34,65863,68260,69480,71340,76246,40
56,Wyoming,34,6634,6931,7241,7692,8040,40
0,United States,35,3917298,3802767,3924078,3972004,4060723,40
1,Alabama,35,58752,56364,58466,58873,59431,40
2,Alaska,35,8738,8351,8728,9017,9018,40
3,Arizona,35,83013,79285,81511,82133,84090,40
5,Arkansas,35,36106,34829,35936,36143,36778,40
6,California,35,512084,494593,505670,508998,518986,40
8,Colorado,35,69352,67341,69613,71849,73759,40
9,Connecticut,35,41514,40448,41282,41591,42161,40
10,Delaware,35,10476,10049,10400,10810,10973,40
11,District of Columbia,35,9222,9470,10139,10932,11683,40
12,Florida,35,222062,217390,224786,227352,232595,40
13,Georgia,35,132164,126544,129858,130751,132960,40
15,Hawaii,35,16030,15822,16643,16841,17289,40
16,Idaho,35,19594,19320,20254,20365,21161,40
17,Illinois,35,168680,163417,168001,168439,171169,40
18,Indiana,35,80897,78229,80288,81159,82756,40
19,Iowa,35,35538,34389,36102,37233,38371,40
20,Kansas,35,34059,33492,34685,34884,36015,40
21,Kentucky,35,54584,53184,54874,55221,55425,40
22,Louisiana,35,53900,54269,57094,58016,59689,40
23,Maine,35,14540,14020,14175,14527,14686,40
