DIVISION,STATE,NAME,SEX,AGE,POPEST2014_CIV
5,12,Florida,1,35,115569
5,12,Florida,1,36,113940
5,12,Florida,1,37,113379
5,12,Florida,1,38,111315
5,12,Florida,1,39,115684
5,12,Florida,1,40,113808
5,12,Florida,1,41,117062
5,12,Florida,1,42,123860
5,12,Florida,1,43,130346
5,12,Florida,1,44,132594
5,12,Florida,1,45,125279
5,12,Florida,1,46,123575
5,12,Florida,1,47,125968
5,12,Florida,1,48,129776
5,12,Florida,1,49,138157
5,12,Florida,1,50,140441
5,12,Florida,1,51,139560
5,12,Florida,1,52,138600
5,12,Florida,1,53,138774
5,12,Florida,1,54,139003
5,12,Florida,1,55,132625
5,12,Florida,1,56,131229
5,12,Florida,1,57,129836
5,12,Florida,1,58,124808
5,12,Florida,1,59,123307
5,12,Florida,1,60,118723
5,12,Florida,1,61,115633
5,12,Florida,1,62,113155
5,12,Florida,1,63,112430
5,12,Florida,1,64,111459
5,12,Florida,1,65,112185
5,12,Florida,1,66,116496
5,12,Florida,1,67,123502
5,12,Florida,1,68,94328
5,12,Florida,1,69,94731
5,12,Florida,1,70,93807
5,12,Florida,1,71,97178
5,12,Florida,1,72,85237
5,12,Florida,1,73,78082
5,12,Florida,1,74,74605
5,12,Florida,1,75,70674
5,12,Florida,1,76,67409
5,12,Florida,1,77,62372
5,12,Florida,1,78,59056
5,12,Florida,1,79,55183
5,12,Florida,1,80,49209
5,12,Florida,1,81,46748
5,12,Florida,1,82,44398
5,12,Florida,1,83,41480
5,12,Florida,1,84,38279
5,12,Florida,1,85,197784
5,12,Florida,1,999,9665081
5,12,Florida,2,0,105338
5,12,Florida,2,1,105240
5,12,Florida,2,2,106515
5,12,Florida,2,3,106712
5,12,Florida,2,4,106867
5,12,Florida,2,5,106084
5,12,Florida,2,6,110678
5,12,Florida,2,7,112179
5,12,Florida,2,8,111169
5,12,Florida,2,9,110139
5,12,Florida,2,10,108069
5,12,Florida,2,11,109378
5,12,Florida,2,12,109792
5,12,Florida,2,13,114130
5,12,Florida,2,14,116609
5,12,Florida,2,15,114583
5,12,Florida,2,16,114446
5,12,Florida,2,17,114665
5,12,Florida,2,18,112246
5,12,Florida,2,19,111692
5,12,Florida,2,20,116895
5,12,Florida,2,21,119443
5,12,Florida,2,22,127068
5,12,Florida,2,23,137311
5,12,Florida,2,24,139543
5,12,Florida,2,25,132511
5,12,Florida,2,26,127964
5,12,Florida,2,27,124516
5,12,Florida,2,28,123307
5,12,Florida,2,29,125074
5,12,Florida,2,30,121896
5,12,Florida,2,31,123381
5,12,Florida,2,32,123922
5,12,Florida,2,33,122226
5,12,Florida,2,34,123703
5,12,Florida,2,35,117026
5,12,Florida,2,36,116860
5,12,Florida,2,37,117403
5,12,Florida,2,38,114756
5,12,Florida,2,39,118470
5,12,Florida,2,40,117710
5,12,Florida,2,41,121146
5,12,Florida,2,42,127846
5,12,Florida,2,43,134210
5,12,Florida,2,44,134553
5,12,Florida,2,45,128085
5,12,Florida,2,46,127411
5,12,Florida,2,47,130104
5,12,Florida,2,48,133549
5,12,Florida,2,49,142537
5,12,Florida,2,50,146882
5,12,Florida,2,51,146247
5,12,Florida,2,52,145565
5,12,Florida,2,53,146756
5,12,Florida,2,54,147209
5,12,Florida,2,55,143432
5,12,Florida,2,56,142217
5,12,Florida,2,57,142586
5,12,Florida,2,58,138952
5,12,Florida,2,59,138779
5,12,Florida,2,60,135727
5,12,Florida,2,61,132034
5,12,Florida,2,62,129946
5,12,Florida,2,63,128636
5,12,Florida,2,64,127996
5,12,Florida,2,65,128922
5,12,Florida,2,66,132644
5,12,Florida,2,67,139497
5,12,Florida,2,68,107930
5,12,Florida,2,69,107821
5,12,Florida,2,70,107435
5,12,Florida,2,71,111460
5,12,Florida,2,72,98474
5,12,Florida,2,73,91212
5,12,Florida,2,74,87155
5,12,Florida,2,75,82289
5,12,Florida,2,76,79495
5,12,Florida,2,77,73826
5,12,Florida,2,78,70491
5,12,Florida,2,79,67346
5,12,Florida,2,80,59866
5,12,Florida,2,81,58406
5,12,Florida,2,82,55904
5,12,Florida,2,83,53356
5,12,Florida,2,84,50765
5,12,Florida,2,85,324507
5,12,Florida,2,999,10158722
5,13,Georgia,0,0,129104
5,13,Georgia,0,1,129915
5,13,Georgia,0,2,132990
5,13,Georgia,0,3,133811
5,13,Georgia,0,4,136855
5,13,Georgia,0,5,136509
5,13,Georgia,0,6,141802
5,13,Georgia,0,7,143139
5,13,Georgia,0,8,141870
5,13,Georgia,0,9,141223
5,13,Georgia,0,10,140969
5,13,Georgia,0,11,139981
5,13,Georgia,0,12,140191
5,13,Georgia,0,13,143387
5,13,Georgia,0,14,145183
5,13,Georgia,0,15,140328
5,13,Georgia,0,16,138000
5,13,Georgia,0,17,137926
5,13,Georgia,0,18,136119
5,13,Georgia,0,19,138394
5,13,Georgia,0,20,139565
5,13,Georgia,0,21,141572
5,13,Georgia,0,22,146157
5,13,Georgia,0,23,147306
5,13,Georgia,0,24,147705
5,13,Georgia,0,25,141340
5,13,Georgia,0,26,136228
5,13,Georgia,0,27,133277
5,13,Georgia,0,28,134365
5,13,Georgia,0,29,135172
5,13,Georgia,0,30,131026
5,13,Georgia,0,31,134375
5,13,Georgia,0,32,134954
5,13,Georgia,0,33,135951
5,13,Georgia,0,34,140528
5,13,Georgia,0,35,132960
5,13,Georgia,0,36,131165
5,13,Georgia,0,37,130512
5,13,Georgia,0,38,127180
5,13,Georgia,0,39,132751
5,13,Georgia,0,40,130385
5,13,Georgia,0,41,134557
5,13,Georgia,0,42,141384
5,13,Georgia,0,43,149128
5,13,Georgia,0,44,148024
5,13,Georgia,0,45,138880
5,13,Georgia,0,46,135344
5,13,Georgia,0,47,134662
5,13,Georgia,0,48,137397
5,13,Georgia,0,49,143976
5,13,Georgia,0,50,144346
5,13,Georgia,0,51,141870
5,13,Georgia,0,52,140446
5,13,Georgia,0,53,139668
5,13,Georgia,0,54,139010
5,13,Georgia,0,55,133297
5,13,Georgia,0,56,130317
5,13,Georgia,0,57,129234
5,13,Georgia,0,58,123702
5,13,Georgia,0,59,121365
5,13,Georgia,0,60,116232
5,13,Georgia,0,61,111305
5,13,Georgia,0,62,106600
5,13,Georgia,0,63,104186
5,13,Georgia,0,64,102776
5,13,Georgia,0,65,100257
5,13,Georgia,0,66,100167
5,13,Georgia,0,67,102559
5,13,Georgia,0,68,75719
5,13,Georgia,0,69,74449
5,13,Georgia,0,70,71672
5,13,Georgia,0,71,72609
5,13,Georgia,0,72,62126
5,13,Georgia,0,73,56483
5,13,Georgia,0,74,53021
5,13,Georgia,0,75,48942
5,13,Georgia,0,76,45310
5,13,Georgia,0,77,41149
5,13,Georgia,0,78,38835
5,13,Georgia,0,79,36822
5,13,Georgia,0,80,32164
5,13,Georgia,0,81,30431
5,13,Georgia,0,82,28099
5,13,Georgia,0,83,25607
5,13,Georgia,0,84,23923
5,13,Georgia,0,85,131194
5,13,Georgia,0,999,10031414
5,13,Georgia,1,0,65889
5,13,Georgia,1,1,66132
5,13,Georgia,1,2,67488
5,13,Georgia,1,3,68337
5,13,Georgia,1,4,69878
5,13,Georgia,1,5,69707
5,13,Georgia,1,6,72443
5,13,Georgia,1,7,72860
5,13,Georgia,1,8,72440
5,13,Georgia,1,9,71953
5,13,Georgia,1,10,71645
5,13,Georgia,1,11,71079
5,13,Georgia,1,12,71059
5,13,Georgia,1,13,72969
5,13,Georgia,1,14,74157
5,13,Georgia,1,15,71464
5,13,Georgia,1,16,70319
5,13,Georgia,1,17,70180
5,13,Georgia,1,18,69341
5,13,Georgia,1,19,70114
5,13,Georgia,1,20,70934
5,13,Georgia,1,21,72073
5,13,Georgia,1,22,73823
5,13,Georgia,1,23,73513
5,13,Georgia,1,24,72986
5,13,Georgia,1,25,70042
5,13,Georgia,1,26,66965
5,13,Georgia,1,27,65729
5,13,Georgia,1,28,66423
5,13,Georgia,1,29,66300
5,13,Georgia,1,30,63333
5,13,Georgia,1,31,64952
5,13,Georgia,1,32,65054
5,13,Georgia,1,33,65322
5,13,Georgia,1,34,68265
5,13,Georgia,1,35,63883
5,13,Georgia,1,36,63256
5,13,Georgia,1,37,62659
5,13,Georgia,1,38,61370
5,13,Georgia,1,39,64146
5,13,Georgia,1,40,62613
5,13,Georgia,1,41,64601
5,13,Georgia,1,42,68469
5,13,Georgia,1,43,72428
5,13,Georgia,1,44,72540
5,13,Georgia,1,45,67763
5,13,Georgia,1,46,65989
5,13,Georgia,1,47,65713
5,13,Georgia,1,48,67177
5,13,Georgia,1,49,70344
5,13,Georgia,1,50,70229
5,13,Georgia,1,51,68900
5,13,Georgia,1,52,67966
5,13,Georgia,1,53,67515
5,13,Georgia,1,54,67443
5,13,Georgia,1,55,64276
5,13,Georgia,1,56,62585
5,13,Georgia,1,57,61888
5,13,Georgia,1,58,59033
5,13,Georgia,1,59,57595
5,13,Georgia,1,60,54872
5,13,Georgia,1,61,52179
5,13,Georgia,1,62,49611
5,13,Georgia,1,63,47927
5,13,Georgia,1,64,47779
5,13,Georgia,1,65,46763
5,13,Georgia,1,66,46712
5,13,Georgia,1,67,47915
5,13,Georgia,1,68,34998
5,13,Georgia,1,69,34419
5,13,Georgia,1,70,32866
5,13,Georgia,1,71,33352
5,13,Georgia,1,72,28275
5,13,Georgia,1,73,25420
5,13,Georgia,1,74,23678
5,13,Georgia,1,75,21651
5,13,Georgia,1,76,19801
5,13,Georgia,1,77,17946
5,13,Georgia,1,78,16593
5,13,Georgia,1,79,15282
5,13,Georgia,1,80,13215
5,13,Georgia,1,81,12428
5,13,Georgia,1,82,11174
5,13,Georgia,1,83,10051
5,13,Georgia,1,84,9080
5,13,Georgia,1,85,41423
5,13,Georgia,1,999,4870959
5,13,Georgia,2,0,63215
5,13,Georgia,2,1,63783
5,13,Georgia,2,2,65502
5,13,Georgia,2,3,65474
5,13,Georgia,2,4,66977
5,13,Georgia,2,5,66802
5,13,Georgia,2,6,69359
5,13,Georgia,2,7,70279
5,13,Georgia,2,8,69430
5,13,Georgia,2,9,69270
5,13,Georgia,2,10,69324
5,13,Georgia,2,11,68902
5,13,Georgia,2,12,69132
5,13,Georgia,2,13,70418
5,13,Georgia,2,14,71026
5,13,Georgia,2,15,68864
5,13,Georgia,2,16,67681
5,13,Georgia,2,17,67746
5,13,Georgia,2,18,66778
5,13,Georgia,2,19,68280
5,13,Georgia,2,20,68631
5,13,Georgia,2,21,69499
5,13,Georgia,2,22,72334
5,13,Georgia,2,23,73793
5,13,Georgia,2,24,74719
5,13,Georgia,2,25,71298
5,13,Georgia,2,26,69263
5,13,Georgia,2,27,67548
5,13,Georgia,2,28,67942
5,13,Georgia,2,29,68872
5,13,Georgia,2,30,67693
5,13,Georgia,2,31,69423
5,13,Georgia,2,32,69900
5,13,Georgia,2,33,70629
5,13,Georgia,2,34,72263
5,13,Georgia,2,35,69077
5,13,Georgia,2,36,67909
5,13,Georgia,2,37,67853
5,13,Georgia,2,38,65810
5,13,Georgia,2,39,68605
5,13,Georgia,2,40,67772
5,13,Georgia,2,41,69956
5,13,Georgia,2,42,72915
5,13,Georgia,2,43,76700
5,13,Georgia,2,44,75484
5,13,Georgia,2,45,71117
5,13,Georgia,2,46,69355
5,13,Georgia,2,47,68949
5,13,Georgia,2,48,70220
5,13,Georgia,2,49,73632
5,13,Georgia,2,50,74117
5,13,Georgia,2,51,72970
5,13,Georgia,2,52,72480
5,13,Georgia,2,53,72153
5,13,Georgia,2,54,71567
5,13,Georgia,2,55,69021
5,13,Georgia,2,56,67732
5,13,Georgia,2,57,67346
5,13,Georgia,2,58,64669
5,13,Georgia,2,59,63770
5,13,Georgia,2,60,61360
5,13,Georgia,2,61,59126
5,13,Georgia,2,62,56989
5,13,Georgia,2,63,56259
5,13,Georgia,2,64,54997
5,13,Georgia,2,65,53494
5,13,Georgia,2,66,53455
5,13,Georgia,2,67,54644
5,13,Georgia,2,68,40721
5,13,Georgia,2,69,40030
5,13,Georgia,2,70,38806
5,13,Georgia,2,71,39257
5,13,Georgia,2,72,33851
5,13,Georgia,2,73,31063
5,13,Georgia,2,74,29343
5,13,Georgia,2,75,27291
5,13,Georgia,2,76,25509
5,13,Georgia,2,77,23203
5,13,Georgia,2,78,22242
5,13,Georgia,2,79,21540
5,13,Georgia,2,80,18949
5,13,Georgia,2,81,18003
5,13,Georgia,2,82,16925
5,13,Georgia,2,83,15556
5,13,Georgia,2,84,14843
5,13,Georgia,2,85,89771
5,13,Georgia,2,999,5160455
9,15,Hawaii,0,0,18853
9,15,Hawaii,0,1,18462
9,15,Hawaii,0,2,18117
9,15,Hawaii,0,3,18597
9,15,Hawaii,0,4,17451
9,15,Hawaii,0,5,17479
9,15,Hawaii,0,6,17624
9,15,Hawaii,0,7,17303
9,15,Hawaii,0,8,16862
9,15,Hawaii,0,9,17015
9,15,Hawaii,0,10,17153
9,15,Hawaii,0,11,16700
9,15,Hawaii,0,12,16060
9,15,Hawaii,0,13,16441
9,15,Hawaii,0,14,16451
9,15,Hawaii,0,15,16111
9,15,Hawaii,0,16,15883
9,15,Hawaii,0,17,15882
9,15,Hawaii,0,18,15507
9,15,Hawaii,0,19,15105
9,15,Hawaii,0,20,16474
9,15,Hawaii,0,21,16935
9,15,Hawaii,0,22,18387
9,15,Hawaii,0,23,20072
9,15,Hawaii,0,24,20048
9,15,Hawaii,0,25,19863
9,15,Hawaii,0,26,19494
9,15,Hawaii,0,27,19625
9,15,Hawaii,0,28,19523
9,15,Hawaii,0,29,19250
9,15,Hawaii,0,30,18868
9,15,Hawaii,0,31,18968
9,15,Hawaii,0,32,18655
9,15,Hawaii,0,33,18229
9,15,Hawaii,0,34,18629
9,15,Hawaii,0,35,17289
9,15,Hawaii,0,36,16961
9,15,Hawaii,0,37,16742
9,15,Hawaii,0,38,16041
9,15,Hawaii,0,39,16216
9,15,Hawaii,0,40,15965
9,15,Hawaii,0,41,15710
9,15,Hawaii,0,42,16302
9,15,Hawaii,0,43,16966
9,15,Hawaii,0,44,18236
9,15,Hawaii,0,45,17207
9,15,Hawaii,0,46,16247
9,15,Hawaii,0,47,16286
9,15,Hawaii,0,48,16845
9,15,Hawaii,0,49,17785
9,15,Hawaii,0,50,18065
9,15,Hawaii,0,51,18159
9,15,Hawaii,0,52,18022
9,15,Hawaii,0,53,18103
9,15,Hawaii,0,54,19326
9,15,Hawaii,0,55,18452
9,15,Hawaii,0,56,18641
9,15,Hawaii,0,57,18447
9,15,Hawaii,0,58,18506
9,15,Hawaii,0,59,18541
9,15,Hawaii,0,60,18147
9,15,Hawaii,0,61,17819
9,15,Hawaii,0,62,17218
9,15,Hawaii,0,63,16634
9,15,Hawaii,0,64,17240
9,15,Hawaii,0,65,16362
9,15,Hawaii,0,66,16177
9,15,Hawaii,0,67,15972
9,15,Hawaii,0,68,13034
9,15,Hawaii,0,69,13061
9,15,Hawaii,0,70,12608
9,15,Hawaii,0,71,11327
9,15,Hawaii,0,72,10153
9,15,Hawaii,0,73,9143
9,15,Hawaii,0,74,8860
9,15,Hawaii,0,75,7982
9,15,Hawaii,0,76,7504
9,15,Hawaii,0,77,6964
9,15,Hawaii,0,78,6570
9,15,Hawaii,0,79,6564
9,15,Hawaii,0,80,5943
9,15,Hawaii,0,81,6027
9,15,Hawaii,0,82,5862
9,15,Hawaii,0,83,5612
9,15,Hawaii,0,84,5538
9,15,Hawaii,0,85,36891
9,15,Hawaii,0,999,1372348
9,15,Hawaii,1,0,9636
9,15,Hawaii,1,1,9434
9,15,Hawaii,1,2,9167
9,15,Hawaii,1,3,9618
9,15,Hawaii,1,4,8853
9,15,Hawaii,1,5,8994
9,15,Hawaii,1,6,9037
9,15,Hawaii,1,7,8996
9,15,Hawaii,1,8,8681
9,15,Hawaii,1,9,8699
9,15,Hawaii,1,10,8927
9,15,Hawaii,1,11,8723
9,15,Hawaii,1,12,8164
9,15,Hawaii,1,13,8358
9,15,Hawaii,1,14,8456
9,15,Hawaii,1,15,8184
9,15,Hawaii,1,16,8140
9,15,Hawaii,1,17,8034
9,15,Hawaii,1,18,7927
9,15,Hawaii,1,19,7754
9,15,Hawaii,1,20,8572
9,15,Hawaii,1,21,8833
9,15,Hawaii,1,22,9712
9,15,Hawaii,1,23,10520
9,15,Hawaii,1,24,10346
9,15,Hawaii,1,25,10214
9,15,Hawaii,1,26,9938
9,15,Hawaii,1,27,10164
9,15,Hawaii,1,28,10173
9,15,Hawaii,1,29,9726
9,15,Hawaii,1,30,9445
9,15,Hawaii,1,31,9457
9,15,Hawaii,1,32,9156
9,15,Hawaii,1,33,9032
9,15,Hawaii,1,34,9295
9,15,Hawaii,1,35,8608
9,15,Hawaii,1,36,8580
9,15,Hawaii,1,37,8189
9,15,Hawaii,1,38,7974
9,15,Hawaii,1,39,8141
9,15,Hawaii,1,40,7864
9,15,Hawaii,1,41,7750
9,15,Hawaii,1,42,8127
9,15,Hawaii,1,43,8335
9,15,Hawaii,1,44,9041
9,15,Hawaii,1,45,8428
9,15,Hawaii,1,46,7960
9,15,Hawaii,1,47,7996
9,15,Hawaii,1,48,8334
9,15,Hawaii,1,49,8865
9,15,Hawaii,1,50,8918
9,15,Hawaii,1,51,9055
9,15,Hawaii,1,52,8928
9,15,Hawaii,1,53,8941
9,15,Hawaii,1,54,9605
9,15,Hawaii,1,55,9164
9,15,Hawaii,1,56,9135
9,15,Hawaii,1,57,9078
9,15,Hawaii,1,58,9088
9,15,Hawaii,1,59,9113
9,15,Hawaii,1,60,8878
9,15,Hawaii,1,61,8740
9,15,Hawaii,1,62,8431
9,15,Hawaii,1,63,8085
9,15,Hawaii,1,64,8451
9,15,Hawaii,1,65,8052
9,15,Hawaii,1,66,7909
9,15,Hawaii,1,67,7906
9,15,Hawaii,1,68,6307
9,15,Hawaii,1,69,6299
9,15,Hawaii,1,70,6116
9,15,Hawaii,1,71,5431
9,15,Hawaii,1,72,4813
9,15,Hawaii,1,73,4293
9,15,Hawaii,1,74,4112
9,15,Hawaii,1,75,3642
9,15,Hawaii,1,76,3388
9,15,Hawaii,1,77,3104
9,15,Hawaii,1,78,2848
9,15,Hawaii,1,79,2818
9,15,Hawaii,1,80,2577
9,15,Hawaii,1,81,2489
9,15,Hawaii,1,82,2342
9,15,Hawaii,1,83,2182
9,15,Hawaii,1,84,2161
9,15,Hawaii,1,85,13247
9,15,Hawaii,1,999,678203
9,15,Hawaii,2,0,9217
9,15,Hawaii,2,1,9028
9,15,Hawaii,2,2,8950
9,15,Hawaii,2,3,8979
9,15,Hawaii,2,4,8598
9,15,Hawaii,2,5,8485
9,15,Hawaii,2,6,8587
9,15,Hawaii,2,7,8307
9,15,Hawaii,2,8,8181
9,15,Hawaii,2,9,8316
9,15,Hawaii,2,10,8226
9,15,Hawaii,2,11,7977
9,15,Hawaii,2,12,7896
9,15,Hawaii,2,13,8083
9,15,Hawaii,2,14,7995
9,15,Hawaii,2,15,7927
9,15,Hawaii,2,16,7743
9,15,Hawaii,2,17,7848
9,15,Hawaii,2,18,7580
9,15,Hawaii,2,19,7351
9,15,Hawaii,2,20,7902
9,15,Hawaii,2,21,8102
9,15,Hawaii,2,22,8675
9,15,Hawaii,2,23,9552
9,15,Hawaii,2,24,9702
9,15,Hawaii,2,25,9649
9,15,Hawaii,2,26,9556
9,15,Hawaii,2,27,9461
9,15,Hawaii,2,28,9350
9,15,Hawaii,2,29,9524
9,15,Hawaii,2,30,9423
9,15,Hawaii,2,31,9511
9,15,Hawaii,2,32,9499
9,15,Hawaii,2,33,9197
9,15,Hawaii,2,34,9334
9,15,Hawaii,2,35,8681
9,15,Hawaii,2,36,8381
9,15,Hawaii,2,37,8553
9,15,Hawaii,2,38,8067
9,15,Hawaii,2,39,8075
9,15,Hawaii,2,40,8101
9,15,Hawaii,2,41,7960
9,15,Hawaii,2,42,8175
9,15,Hawaii,2,43,8631
9,15,Hawaii,2,44,9195
9,15,Hawaii,2,45,8779
9,15,Hawaii,2,46,8287
9,15,Hawaii,2,47,8290
9,15,Hawaii,2,48,8511
9,15,Hawaii,2,49,8920
9,15,Hawaii,2,50,9147
9,15,Hawaii,2,51,9104
9,15,Hawaii,2,52,9094
9,15,Hawaii,2,53,9162
9,15,Hawaii,2,54,9721
9,15,Hawaii,2,55,9288
9,15,Hawaii,2,56,9506
9,15,Hawaii,2,57,9369
9,15,Hawaii,2,58,9418
9,15,Hawaii,2,59,9428
9,15,Hawaii,2,60,9269
9,15,Hawaii,2,61,9079
9,15,Hawaii,2,62,8787
9,15,Hawaii,2,63,8549
9,15,Hawaii,2,64,8789
9,15,Hawaii,2,65,8310
9,15,Hawaii,2,66,8268
9,15,Hawaii,2,67,8066
9,15,Hawaii,2,68,6727
9,15,Hawaii,2,69,6762
9,15,Hawaii,2,70,6492
9,15,Hawaii,2,71,5896
9,15,Hawaii,2,72,5340
9,15,Hawaii,2,73,4850
9,15,Hawaii,2,74,4748
9,15,Hawaii,2,75,4340
9,15,Hawaii,2,76,4116
9,15,Hawaii,2,77,3860
9,15,Hawaii,2,78,3722
9,15,Hawaii,2,79,3746
9,15,Hawaii,2,80,3366
9,15,Hawaii,2,81,3538
9,15,Hawaii,2,82,3520
9,15,Hawaii,2,83,3430
9,15,Hawaii,2,84,3377
9,15,Hawaii,2,85,23644
9,15,Hawaii,2,999,694145
8,16,Idaho,0,0,22805
8,16,Idaho,0,1,22721
8,16,Idaho,0,2,22211
8,16,Idaho,0,3,22744
8,16,Idaho,0,4,23351
8,16,Idaho,0,5,24078
8,16,Idaho,0,6,24829
8,16,Idaho,0,7,25085
8,16,Idaho,0,8,24771
8,16,Idaho,0,9,24990
8,16,Idaho,0,10,24584
8,16,Idaho,0,11,24361
8,16,Idaho,0,12,24382
8,16,Idaho,0,13,24500
8,16,Idaho,0,14,24659
8,16,Idaho,0,15,24163
8,16,Idaho,0,16,23442
8,16,Idaho,0,17,23404
8,16,Idaho,0,18,22229
8,16,Idaho,0,19,21410
8,16,Idaho,0,20,20866
8,16,Idaho,0,21,21406
8,16,Idaho,0,22,22989
8,16,Idaho,0,23,22928
8,16,Idaho,0,24,22964
8,16,Idaho,0,25,22321
8,16,Idaho,0,26,20872
8,16,Idaho,0,27,20863
8,16,Idaho,0,28,20852
8,16,Idaho,0,29,21226
8,16,Idaho,0,30,20836
8,16,Idaho,0,31,21326
8,16,Idaho,0,32,21813
8,16,Idaho,0,33,21539
8,16,Idaho,0,34,21916
8,16,Idaho,0,35,21161
8,16,Idaho,0,36,20434
8,16,Idaho,0,37,20488
8,16,Idaho,0,38,19465
8,16,Idaho,0,39,20012
8,16,Idaho,0,40,18720
8,16,Idaho,0,41,18698
8,16,Idaho,0,42,19218
8,16,Idaho,0,43,20391
8,16,Idaho,0,44,20282
8,16,Idaho,0,45,19289
8,16,Idaho,0,46,18580
8,16,Idaho,0,47,18540
8,16,Idaho,0,48,18742
8,16,Idaho,0,49,19324
8,16,Idaho,0,50,19984
8,16,Idaho,0,51,20680
8,16,Idaho,0,52,20936
8,16,Idaho,0,53,21616
8,16,Idaho,0,54,21317
8,16,Idaho,0,55,20818
8,16,Idaho,0,56,21265
8,16,Idaho,0,57,21197
8,16,Idaho,0,58,20519
8,16,Idaho,0,59,20336
8,16,Idaho,0,60,19923
8,16,Idaho,0,61,19912
8,16,Idaho,0,62,19234
8,16,Idaho,0,63,18427
8,16,Idaho,0,64,17916
8,16,Idaho,0,65,17520
8,16,Idaho,0,66,17653
8,16,Idaho,0,67,18045
8,16,Idaho,0,68,13391
8,16,Idaho,0,69,13403
8,16,Idaho,0,70,13234
8,16,Idaho,0,71,13357
8,16,Idaho,0,72,11536
8,16,Idaho,0,73,10571
8,16,Idaho,0,74,9983
8,16,Idaho,0,75,9342
8,16,Idaho,0,76,8561
8,16,Idaho,0,77,7819
8,16,Idaho,0,78,7382
8,16,Idaho,0,79,6882
8,16,Idaho,0,80,6134
8,16,Idaho,0,81,5892
8,16,Idaho,0,82,5598
8,16,Idaho,0,83,5006
8,16,Idaho,0,84,4718
8,16,Idaho,0,85,27349
8,16,Idaho,0,999,1630236
8,16,Idaho,1,0,11619
8,16,Idaho,1,1,11481
8,16,Idaho,1,2,11324
8,16,Idaho,1,3,11526
8,16,Idaho,1,4,11873
8,16,Idaho,1,5,12289
8,16,Idaho,1,6,12800
8,16,Idaho,1,7,12940
8,16,Idaho,1,8,12790
8,16,Idaho,1,9,12744
8,16,Idaho,1,10,12609
8,16,Idaho,1,11,12548
8,16,Idaho,1,12,12469
8,16,Idaho,1,13,12374
8,16,Idaho,1,14,12621
8,16,Idaho,1,15,12448
8,16,Idaho,1,16,12117
8,16,Idaho,1,17,12034
8,16,Idaho,1,18,11360
8,16,Idaho,1,19,10629
8,16,Idaho,1,20,10459
8,16,Idaho,1,21,11229
8,16,Idaho,1,22,12276
8,16,Idaho,1,23,12106
8,16,Idaho,1,24,11700
8,16,Idaho,1,25,11097
8,16,Idaho,1,26,10280
8,16,Idaho,1,27,10377
8,16,Idaho,1,28,10500
8,16,Idaho,1,29,10766
8,16,Idaho,1,30,10536
8,16,Idaho,1,31,10688
8,16,Idaho,1,32,10992
8,16,Idaho,1,33,10901
8,16,Idaho,1,34,11062
8,16,Idaho,1,35,10788
8,16,Idaho,1,36,10332
8,16,Idaho,1,37,10338
8,16,Idaho,1,38,9848
8,16,Idaho,1,39,10227
8,16,Idaho,1,40,9394
8,16,Idaho,1,41,9386
8,16,Idaho,1,42,9699
8,16,Idaho,1,43,10309
8,16,Idaho,1,44,10155
8,16,Idaho,1,45,9686
8,16,Idaho,1,46,9408
8,16,Idaho,1,47,9341
8,16,Idaho,1,48,9348
8,16,Idaho,1,49,9620
8,16,Idaho,1,50,9826
8,16,Idaho,1,51,10294
8,16,Idaho,1,52,10435
8,16,Idaho,1,53,10649
8,16,Idaho,1,54,10665
8,16,Idaho,1,55,10205
8,16,Idaho,1,56,10356
8,16,Idaho,1,57,10279
8,16,Idaho,1,58,10093
8,16,Idaho,1,59,10037
8,16,Idaho,1,60,9784
8,16,Idaho,1,61,9818
8,16,Idaho,1,62,9479
8,16,Idaho,1,63,9036
8,16,Idaho,1,64,8788
8,16,Idaho,1,65,8677
8,16,Idaho,1,66,8761
8,16,Idaho,1,67,8998
8,16,Idaho,1,68,6695
8,16,Idaho,1,69,6506
8,16,Idaho,1,70,6421
8,16,Idaho,1,71,6543
8,16,Idaho,1,72,5654
8,16,Idaho,1,73,5093
8,16,Idaho,1,74,4869
8,16,Idaho,1,75,4607
8,16,Idaho,1,76,4100
8,16,Idaho,1,77,3742
8,16,Idaho,1,78,3482
8,16,Idaho,1,79,3253
8,16,Idaho,1,80,2829
8,16,Idaho,1,81,2714
8,16,Idaho,1,82,2504
8,16,Idaho,1,83,2139
8,16,Idaho,1,84,1977
8,16,Idaho,1,85,10197
8,16,Idaho,1,999,814948
8,16,Idaho,2,0,11186
8,16,Idaho,2,1,11240
8,16,Idaho,2,2,10887
8,16,Idaho,2,3,11218
8,16,Idaho,2,4,11478
8,16,Idaho,2,5,11789
8,16,Idaho,2,6,12029
8,16,Idaho,2,7,12145
8,16,Idaho,2,8,11981
8,16,Idaho,2,9,12246
8,16,Idaho,2,10,11975
8,16,Idaho,2,11,11813
8,16,Idaho,2,12,11913
8,16,Idaho,2,13,12126
8,16,Idaho,2,14,12038
8,16,Idaho,2,15,11715
8,16,Idaho,2,16,11325
8,16,Idaho,2,17,11370
8,16,Idaho,2,18,10869
8,16,Idaho,2,19,10781
8,16,Idaho,2,20,10407
8,16,Idaho,2,21,10177
8,16,Idaho,2,22,10713
8,16,Idaho,2,23,10822
8,16,Idaho,2,24,11264
8,16,Idaho,2,25,11224
8,16,Idaho,2,26,10592
8,16,Idaho,2,27,10486
8,16,Idaho,2,28,10352
